id,original_title,overview,popularity,title,vote_average,title_sentiment,overview_sentiment,title_length,num_words_in_title,average_title_word_length,has_made_up_word,made_up_word_count
576845,Last Night in Soho,"A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",31.183,Last Night in Soho,7.344,0.0,0.0772,18.0,4.0,3.75,False,0.0
1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",37.664,Night at the Museum,6.579,0.0,-0.7964,19.0,4.0,4.0,False,0.0
2059,National Treasure,"Modern treasure hunters, led by archaeologist Ben Gates, search for a chest of riches rumored to have been stashed away by George Washington, Thomas Jefferson and Benjamin Franklin during the Revolutionary War. The chest's whereabouts may lie in secret clues embedded in the Constitution and the Declaration of Independence, and Gates is in a race to find the gold before his enemies do.",30.911,National Treasure,6.632,0.296,-0.3612,17.0,2.0,8.0,False,0.0
114150,Pitch Perfect,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",33.913,Pitch Perfect,7.292,0.5719,0.9445,13.0,2.0,6.0,False,0.0
557646,Above Majestic,"A look at the origins, history and conspiracies behind the ""Majestic 12"", a clandestine group of military and corporate figureheads charged with reverse-engineering extraterrestrial technology.",39.022,Above Majestic,7.419,0.0,-0.2023,14.0,2.0,6.5,False,0.0
142061,"Batman: The Dark Knight Returns, Part 2",Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.,25.906,"Batman: The Dark Knight Returns, Part 2",7.916,0.0,-0.8555,39.0,7.0,4.714285714285714,False,0.0
864168,Joy Ride,"When Audrey's business trip to Asia goes sideways, she enlists the aid of Lolo, her irreverent, childhood best friend who also happens to be a hot mess; Kat, her college friend turned Chinese soap star; and Deadeye, Lolo's eccentric cousin. Their no-holds-barred, epic experience becomes a journey of bonding, friendship, belonging, and wild debauchery that reveals the universal truth of what it means to know and love who you are.",41.97,Joy Ride,6.827,0.5859,0.9552,8.0,2.0,3.5,False,0.0
1154598,LEGO Marvel Avengers: Code Red,"The Avengers gather to celebrate their latest victory, but their celebration is quickly interrupted by the mysterious disappearance of Black Widow's father, Red Guardian. As the Avengers investigate, they discover that Red Guardian isn't the only one missing when they meet a dangerous new foe quite unlike anything they've ever encountered before.",28.116,LEGO Marvel Avengers: Code Red,6.4,0.4215,-0.9052,30.0,5.0,5.2,True,1.0
426543,The Nutcracker and the Four Realms,"When Clara’s mother leaves her a mysterious gift, she embarks on a journey to four secret realms—where she discovers her greatest strength could change the world.",29.156,The Nutcracker and the Four Realms,6.079,0.0,0.8834,34.0,6.0,4.833333333333333,False,0.0
10327,"Legally Blonde 2: Red, White & Blonde","Now a rising young lawyer, Elle Woods is about to make partner at her firm, but when she finds out her dog's relatives are being used as cosmetic test subjects, she heads to Washington D.C. to fight for animal rights.",32.396,"Legally Blonde 2: Red, White & Blonde",5.651,0.1027,-0.5267,37.0,7.0,4.428571428571429,False,0.0
13851,Batman: Gotham Knight,A chronicle of Bruce Wayne's establishment and progression into Gotham City’s legendary caped crusader through 6 standalone episodes.,21.577,Batman: Gotham Knight,6.669,0.0,0.0,21.0,3.0,6.333333333333333,False,0.0
522016,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",38.164,The 355,6.1,0.0,-0.743,7.0,2.0,3.0,False,0.0
4806,Runaway Bride,"Having already left three grooms at the altar, Maggie Carpenter is branded ""the runaway bride"" by jaded New York journalist Ike Graham. But, after his facts are called into question, Ike races to Maggie's hometown to save his reputation and report on her upcoming fourth trip down the aisle – during which he's convinced she'll run again. Though he's there on a muckraking mission, Ike can't help but fall for this breathtaking heartbreaker.",50.303,Runaway Bride,6.091,0.0,0.6821,13.0,2.0,6.0,False,0.0
68728,Oz the Great and Powerful,"Oscar Diggs, a small-time circus illusionist and con-artist, is whisked from Kansas to the Land of Oz where the inhabitants assume he's the great wizard of prophecy, there to save Oz from the clutches of evil.",29.14,Oz the Great and Powerful,5.914,0.7845,0.4404,25.0,5.0,4.2,False,0.0
585216,Escape Room: Tournament of Champions,"Six people unwittingly find themselves locked in another series of escape rooms, slowly uncovering what they have in common to survive... and discovering they've all played the games before.",32.655,Escape Room: Tournament of Champions,6.565,0.6249,0.4767,36.0,5.0,6.4,False,0.0
10214,Son of the Mask,"Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be.",30.386,Son of the Mask,4.188,0.0,0.0,15.0,4.0,3.0,False,0.0
1030987,Sympathy for the Devil,"After being forced to drive a mysterious passenger at gunpoint, a man finds himself in a high-stakes game of cat and mouse where it becomes clear that not everything is as it seems.",35.961,Sympathy for the Devil,6.042,-0.4404,-0.1027,22.0,4.0,4.75,False,0.0
11322,Public Enemies,"Depression-era bank robber John Dillinger's charm and audacity endear him to much of America's downtrodden public, but he's also a thorn in the side of J. Edgar Hoover and the fledgling FBI. Desperate to capture the elusive outlaw, Hoover makes Dillinger his first Public Enemy Number One and assigns his top agent, Melvin Purvis, the task of bringing him in dead or alive.",29.135,Public Enemies,6.679,-0.4939,-0.8765,14.0,2.0,6.5,False,0.0
11249,Seed of Chucky,"This time around, Chucky and his homicidal honey, Tiffany, are brought back to life by their orphan offspring, Glen. Then the horror goes Hollywood as Chucky unleashes his own brand of murderous mayhem!",36.632,Seed of Chucky,5.449,0.0,-0.8478,14.0,3.0,4.0,False,0.0
5966,Along Came Polly,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",25.881,Along Came Polly,5.997,0.0,0.8074,16.0,3.0,4.666666666666667,False,0.0
15167,Barbie in the Nutcracker,"""Barbie"" stars as Clara in this animated retelling of the classic Christmas ballet, complete with Tchaikovsky soundtrack and ballet choreography.",35.88,Barbie in the Nutcracker,6.8,0.0,0.0,24.0,4.0,5.25,True,1.0
1620,Hitman,"A genetically engineered assassin with deadly aim, known only as ""Agent 47"" eliminates strategic targets for a top-secret organization. But when he's double-crossed, the hunter becomes the prey as 47 finds himself in a life-or-death game of international intrigue.",33.88,Hitman,6.123,0.0,0.0,6.0,1.0,6.0,True,1.0
606856,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",32.387,Togo,8.156,0.0,0.9423,4.0,1.0,4.0,False,0.0
1096342,Beautiful Wedding,"In the aftermath of Beautiful Disaster, Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",50.161,Beautiful Wedding,6.0,0.5994,-0.8398,17.0,2.0,8.0,False,0.0
759213,Captive,"A teenage runaway who’s trapped by a delusional man, pretends to be his daughter in order to escape.",48.577,Captive,7.2,0.0,-0.4767,7.0,1.0,7.0,False,0.0
11527,Excalibur,"A surreal adaptation of Sir Thomas Malory's ""Le Morte d'Arthur"", chronicling Arthur Pendragon's conception, his rise to the throne, the search by his Knights of the Round Table for the Holy Grail, and ultimately his death.",38.12,Excalibur,6.9,0.0,-0.5994,9.0,1.0,9.0,False,0.0
1499,Teenage Mutant Ninja Turtles III,"The four turtles travel back in time to the days of the legendary and deadly samurai in ancient Japan, where they train to perfect the art of becoming one. The turtles also assist a small village in an uprising.",26.119,Teenage Mutant Ninja Turtles III,5.374,0.0,0.5719,32.0,5.0,5.6,False,0.0
1008392,The Blackening,"Seven black friends go away for the weekend, only to find themselves trapped in a cabin with a killer who has a vendetta. They must pit their street smarts and knowledge of horror movies against the murderer to stay alive.",22.185,The Blackening,6.056,0.0,-0.8658,14.0,2.0,6.5,False,0.0
553604,Honest Thief,"A bank robber tries to turn himself in because he's falling in love and wants to live an honest life...but when he realizes the Feds are more corrupt than him, he must fight back to clear his name.",31.631,Honest Thief,6.507,-0.0258,0.5106,12.0,2.0,5.5,False,0.0
464889,Sniper: Ultimate Kill,"For the first time, Brandon Beckett, Richard Miller and Sgt. Thomas Beckett join forces in Colombia to take down a brutal drug cartel. When a deadly sniper with advanced, never-before-seen weaponry targets local Special Agent Kate Estrada, our elite team is in for the ultimate battle in this explosive, game-changing action thriller.",46.872,Sniper: Ultimate Kill,6.4,-0.6908,-0.3182,21.0,3.0,6.333333333333333,False,0.0
261023,Black Mass,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",28.119,Black Mass,6.507,0.0,-0.722,10.0,2.0,4.5,False,0.0
10948,The Fox and the Hound,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!",40.864,The Fox and the Hound,7.142,0.0,0.9698,21.0,5.0,3.4,False,0.0
